한국여자는 흑인들에게 인기 있을까?,, 계란찜! 맛있는 스트리밍 먹방![긍정부스터],쏠전(戰) | 4강 BJ코태(룰루) vs cvMax(빅토르) 1세트,누구나 쉽게 배울수 있는 김재원의 맥크리 강의,진에어 vs 그리핀 (Match89 하이라이트/19.03.31)[2019 LCK SPRING],, 일본식 덮밥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1. 풀백 선출이 꼽는다!! EPL 최고의 라이트백은 누구인가??  ●주간RB●
Have를 '갖다' 라고 하지 마세요! - 영어단어 have 의 진실,,노토킹 ASMR | 우주 아이스크림 이팅사운드 | 우주인이 먹는다는 바삭!한 아이스크림,쏠전(戰) | 4강 jy0(우르곳) vs 나라카일(신드라) 3세트,손으로 천명을 웃긴게임ㅋㅋㅋㅋㅋㅋㅋ(핸드시뮬레이터),Sword,, 오야코동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,손흥민
해외여행 입국심사 쉽게 통과하는 방법 - 까다로운(?) 캐나다 입국심사,,우주 아이스크림 먹방! | 리얼사운드 | 지구 아이스크림과는 완전히 다른 소리!(feat.여운이),쏠전(戰) | 4강 jy0(카르마) vs 나라카일(케이틀린) 2세트,오버워치 즐겜유저를 만났습니다ㅋㅋㅋㅋㅋㅋ, Chovy 인터뷰 (진에어 vs 그리핀/19.03.31)[2019 LCK SPRING],, おやこ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 리버풀 이적설!! 이적 가능성 있나?? 주전 경쟁 가능성은?? ●방구석토크●
캐나다 경찰서에서 소환장 받았습니다...,,미분일기 5편 : 구워먹는 치즈의 정의를 다시 내린 날,쏠전(戰) | 4강 jy0(제드) vs 나라카일(제이스) 1세트,오버워치를 경악시킨 김재원 개그 실력,Seize모드 On! (진에어 vs 그리핀 하이라이트/19.03.31)[2019 LCK SPRING],, 먹방 :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM시트콤 [8부] 구단주 방에 불려간 이주헌...단독 면담 실시
말 한 마디로 비행기 서비스 바꾸는 방법 - 해외에서 대우받는 꿀팁,,포항대게 먹방 | 긍정부스터 | 밥 비벼먹는 소리에 올킬!,세계 최강의 AI,오버워치 예측마스터 김재원의 예측영상,그리고 아무일도 없었다 (진에어 vs 그리핀 하이라이트/19.03.31)[2019 LCK SPRING],,자메이카 오야꼬동 _ 일본식 덮밥 오야코동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,벤투호 4:0 완승!! 또 황의조
인류의 역사를 바꾼 위대한 한 마디,,노토킹 ASMR | 라자냐 이팅사운드 | 꿀키님의 치킨 리코타 라자냐롤, '페이커 봇' 을 만나보세요,이 게임 하다가 빡쳐서 컴퓨터 부실뻔 했습니다 (Golfing Over),SKT vs 아프리카 (Match88 하이라이트/19.03.30)[2019 LCK SPRING],,  おやこ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 유재호씨 보고 있나?? 그리고 남태희ㅠㅠ ●우즈벡전 後토크●
이제서야 솔직히 말하는 영알남 할렘 뒷이야기,,CU에서 사온! 불껍데기,"쏠전(SoloBattle) | EP08(final). ""4강/결승 생방""",이건 오버워치의 계략인게 확실합니다,Teddy,, 나도의 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,봄날은 간다 (K리그 스카우팅 리포트 CF) - 라면
흑인들의 타고난 능력 ㄷㄷ,, 매콤까르보 떡볶이,개발자 일기: 데마시아 업데이트 - 리그 오브 레전드,김재원 오버워치 접습니다, Clid 인터뷰 (SKT vs 아프리카/19.03.30)[2019 LCK SPRING],,자메이카 통다리 구이 _ 드디어 드디어! 먹어봤어요♡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 먹고 갈래요?
사생활 침해 방지하는 팁 알려드립니다. 한마디면 됩니다.,, 일본 새우튀김우동,The Breakdown 6화 - LCK,김재원 랭커급 겐지실력 인정합니까?,짐이 곧 페이커니라! 구구구! 구구구구! (SKT vs 아프리카 하이라이트/19.03.30)[2019 LCK SPRING],, 치밥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[리메이크] 맨유 100주년 레플리카 사고 운 사연ㅋㅋㅋㅋ ●히든풋볼●
모르면 호갱님 되는 뉴욕여행 꿀팁,, 명란마요갑자칩 스트리밍 먹방![긍정부스터],롤면서 배우자 9화 - 와드를 아는자! 전장을 지배한다!,메이코패스 고인물 끝판왕ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,장군님 이건 반칙입니다!! (SKT vs 아프리카 하이라이트/19.03.30)[2019 LCK SPRING],, BBQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,점입가경 키퍼 경쟁!! 구자철 그렇게 못했나?? 돌아온 이청용!!! ●호주전 後토크●
영어단어 about은 '~에 관해' 가 아닙니다... - 영어단어 about 의 진실,,차돌짬뽕 과 탕수육 먹방! | 긍정부스터 | 차돌짬뽕에 차돌박이가 듬뿍!,쏠전(戰) | 8강 cvMax(우르곳) vs 오롤롤로(빅토르) 3세트,곤지암 보고나면 운다는 그 영화 보고 왔습니다ㅋㅋㅋㅋ(스포X),OnFleek 인터뷰 (샌드박스 vs 젠지/19.03.30)[2019 LCK SPRING],, 치킨 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM시트콤 [7부] 최악의 상황에서 만난 맨시티-바르샤....케이타 너 믿는다!!!
해외여행 초간단 호텔 체크인 하는법 (직접 보여주는 호텔 체크인 영어),,상상밴드 - 가지마가지마 (Cover by HONG SOUND) 긍정부스터 중에,쏠전(戰) | 8강 cvMax(야스오) vs 오롤롤로(케이틀린) 1세트,김재원 핵 해명하겠습니다,샌드박스 vs 젠지 (Match87 하이라이트/19.03.30)[2019 LCK SPRING],, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM시트콤 [6부] 리버풀에 드리운 공포정치....대항군 솔란케
한국인들이 대부분 잘못 발음하고 있는 영어 TOP 5,,치킨 리코타 라자냐 먹방 | 리얼사운드 | 치즈와 크림소스의 꾸덕거림이 일품!,쏠전(戰) | 8강 cvMax(빅토르) vs 오롤롤로(스웨인) 2세트,갑자기 상대편이 다 자살을 하는이유ㅋㅋㅋㅋㅋㅋㅋ,신  (샌드박스 vs 젠지 하이라이트/19.03.30)[2019 LCK SPRING],,부드럽고 따뜻하게 매운 불닭까르보나라 _ 핵불닭볶음면으로 만들었어요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2.  맨시티의 언론통제 의혹 그리고 음바페의 계약...풋볼리크스 ver.2ㅣ이스타TV
외국인한테 한국술 먹여봤는데 반응이 ㅋㅋㅋㅋㅋ,,노토킹 ASMR | 계란 사라다빵 이팅사운드 | 빽다방 신메뉴와 원조커피,쏠전(戰) | 8강 BJ코태(카르마) vs Wilder(카르마) 2세트,멍청한 형제의 슈퍼버니맨2ㅋㅋㅋㅋㅋ진짜 절교각,JJar's : Bring me Sandbox!!!!! (샌드박스 vs 젠지 하이라이트/19.03.30)[2019 LCK SPRING],, 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1.  케빈 데 브라이너 영입의 어두운 내막....풋볼리크스 ver.2ㅣ이스타TV
미국 야경 미쳤다 진짜...,,노토킹 ASMR | 짜계치 컵라면 이팅사운드 | 오뚜기 신제품 짜장,쏠전(戰) | 8강 jy0(케이틀린) vs kfo(바루스) 1세트,메이 버프됐다ㅏㅏㅣㅏ!!!(매우 시끄럽고,'카'직스 '케'일 '코'그모 ㅋㅋㅋ페스티벌~ (샌드박스 vs 젠지 하이라이트/19.03.30)[2019 LCK SPRING],, Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[맨더비] 맨시티 완승
초등학생이 듣기 싫어하는 말?,,계란,쏠전(戰) | 8강 BJ코태(이렐리아) vs Wilder(제드) 1세트,약간 야함),PawN,, eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 축구의 승리인가?? 돈의 승리인가?? ●주간EPL 12-2회●
1500칼로리 치즈케익 도전해 보았습니다,,치즈,쏠전(戰) | 8강 해피캡잭(케일) vs 나라카일(판테온) 2세트,일본인 700만명을 웃긴 한국 유튜버ㅋㅋㅋㅋㅋㅋㅋㅋ(슈퍼버니맨), Cuzz 인터뷰 (그리핀 vs 킹존/19.03.29)[2019 LCK SPRING],,부드럽고 따뜻하게 매운 불닭까르보나라 _ 나도의 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간모라타] 첼시야 또 속냐?? 좀 하다가 다시 에버튼전 삽질!! ●주간EPL 12-1회●
영어단어 make 는 '만들다' 가 아닙니다 - 영어단어 make의 진실,,감동의 실버버튼 개봉기,쏠전(戰) | 8강 jy0(카르마) vs kfo(룰루) 2세트,(김재원)지금 당장 오버워치에서 브리기테 하세요ㅋㅋㅋㅋㅋㅋ,그리핀 vs 킹존 (Match86 하이라이트/19.03.29)[2019 LCK SPRING],,Q&A답변 영상! _ 꼬깔콘을 우적우적 먹으면서 허헣ㅎ :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흑인이 생각하는 영국 인종차별의 현실,,울면안돼 - 여운 긍정부스터 중에,쏠전(戰) | 8강 jy0(제드) vs kfo(신드라) 3세트,오버워치 버그를 재미있게 이용하는 방법ㅋㅋㅋㅋㅋㅋ,우리의 필살기다! 킹존파워! 드래곤X! (그리핀 vs 킹존 하이라이트/19.03.29)[2019 LCK SPRING],,핵불닭볶음면 _ 무시무시 손꼽아 기다리던 핵불닭볶음면 맛있어!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내가 니 시다바리가? ㄹㅇ 상남자 영어표현,,빽다방 계란사라다빵 먹방 | 리얼사운드 | 특별출연 : 비행기,쏠전(戰) | 8강 해피캡잭(바루스) vs 나라카일(케이틀린) 1세트,제가 발굴한 프로게이머를 소개합니다ㅋㅋㅋㅋㅋㅋ,웰시 코-르킹존~ (그리핀 vs 킹존 하이라이트/19.03.29)[2019 LCK SPRING],, 핵불닭볶음면 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
총 맞았습니다...,,신제품 짜계치 컵라면 먹방 | 리얼사운드 | 순한맛,"쏠전(SoloBattle) | EP07. ""본선 8강 생방""",스파이더맨이 사람을 죽이려고 하는이유ㅋㅋㅋㅋㅋㅋ,Moojin,, eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어단어 take 는 '취하다' 가 아닙니다ㅠㅠ - 영어단어 take 의 진실,, 매운맛 모두 먹어봤다요,룬테라와 스테락의 부쉬토크 (7.6 패치),신이내린 즐겜유저 김재원의 즐겜워치 #18 (오버워치 하이라이트 영상모음), SoHwan 인터뷰 (한화생명 vs KT/19.03.29)[2019 LCK SPRING],,신전떡볶이 참치마요 먹방 _ 참치마요레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해외여행 공항노숙? (현장에서 직접 보여줌),,대게와 대게라 실시간 리얼사운드 먹방 [긍정부스터],나만의 리플레이 리그 스틸왕 AWARDS (Feat. 피넛&와치) - My Replay League Steal Awards (Feat. Peanut & Watch),(소름,한화생명 vs KT (Match85 하이라이트/19.03.29)[2019 LCK SPRING],, 참치마요 만들기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어 욕 shit 사용법 (교과서에 안 나옴),,이은미 - 헤어지는 중 입니다 (Cover by HONG SOUND),위대한 석상 갈리오 - 로그인 화면,레전드) 메이코패스의 정점을 찍은 사나이 김재원,짜릿해. 늘 새로워. 소까츄가 최고야 (한화생명 vs KT 하이라이트/19.03.29)[2019 LCK SPRING],, 오뎅튀김,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I don't know 라고 하지 마세요! - 결정하기 힘들 때 영어표현,,로얄 초코케익 리뷰 | 긍정부스터 | 이건 무조건 OO이랑 먹으세요!,챔피언 집중탐구 - 위대한 석상 갈리오,오버워치 같은팀에 대리의심 유저가 있다면...?,라떼는 말이야! 리무진에서 먹어야지! (한화생명 vs KT 하이라이트/19.03.29)[2019 LCK SPRING],, 치즈스틱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흑인이 알려주는 흑인을 부르는 방법ㅋㅋㅋ,,성시경 - 희재 (Cover By HONG SOUND) 긍정부스터 중에,쏠전(戰) | 16강 Jy0(케이틀린) vs B베릴(자이라) 1세트,옵치 팀보에서 ASMR하면 생기는일ㅋㅋㅋㅋㅋㅋㅋㅋ,Nuguri 인터뷰 (젠지 vs 담원/19.03.28)[2019 LCK SPRING],, 떡볶이 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엠파이어 스테이트 빌딩에 올라가면 안되는 이유,,No talking ASMR | 사탕수수 떡갈비 | 이팅사운드 |,쏠전(戰) | 16강 kfo(바루스) vs 전우협(신드라) 1세트,우리팀 메이코패스 너무 못하길래 제가 알려줬습니다ㅎㅎ,젠지 vs 담원 (Match84 하이라이트/19.03.28)[2019 LCK SPRING],, Tteok-bokki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이유를 말하기 애매할 때 만능표현? (feat. 초등학생),,이은미 - 애인있어요 (Cover by HONG SOUND) 긍정부스터 중에,쏠전(戰) | 16강 Happy Cpt Jack(바루스) vs 지아소(룰루) 1세트,화이트데이 기념 옵치에서 고백해봤습니다,God of War - Chain of Rift (젠지 vs 담원 하이라이트/19.03.28)[2019 LCK SPRING],,  eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유학 가시기 전에 이 영상은 반드시 보셔야 합니다,,GS25 편의점표! 고추장삼겹살,쏠전(戰) | 16강 Jy0(우르곳) vs B베릴(카르마) 3세트,라인 세계1위도 못하는 김재원의 예상돌진ㅋㅋㅋㅋㅋㅋㅋ,신상출시! 라구리 매콤후추맛! (젠지 vs 담원 하이라이트/19.03.28)[2019 LCK SPRING],,참치마요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
캐나다에서 감옥 갈 뻔 했습니다...,, 매운곱창,쏠전(戰) | 16강 kfo(피오라) vs 전우협(자크) 2세트,배틀넷에 김재원이 등장했습니다ㅋㅋㅋㅋㅋㅋ,진에어 vs SKT (Match83 하이라이트/19.03.28)[2019 LCK SPRING],, 참치마요덮밥 _ 나도의 자세한 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어단어 get 을 '얻다' 라고 하지 마세요 - 영어단어 get의 진실,, 치즈콘닭,쏠전(戰) | 16강 Jy0(그라가스) vs B베릴(룰루) 2세트,중2병 컨셉으로 게임하는데 부캐의심 받았습니다ㅋㅋㅋㅋㅋ,Clid,, recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대머리가 좋은 이유,, 로얄초코케익 실시간 리얼사운드 먹방 [긍정부스터],쏠전(戰) | 16강 kfo(그라가스) vs 전우협(카르마) 3세트,저의 숨겨왔던 배그 실력으로 핵쟁이 정의구현 했습니다.., Khan 인터뷰 (진에어 vs SKT/19.03.28)[2019 LCK SPRING],,고구마케이크 with 마가렛트 _ 나도의 자세한 레시피 영상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영어단어 공부 꿀팁 3가지 (Feat. 현직 교육계 전문가),,17년 11~12월 오프닝송 모음,쏠전(戰) | 16강 jisung(제이스) vs 나라카일(제드) 1세트,북미에서 메이코패스를 해봤습니다ㅋㅋㅋㅋ,타나가 상남자라면 칸은 괴물이야 (진에어 vs SKT 하이라이트/19.03.28)[2019 LCK SPRING],,고구마케이크 with 마가렛트 _ 고구마케이크 만들기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인도인 친구가 고백하는 솔직한 한국생활,,No talking ASMR | 한국곰탕면 이팅사운드 | 떡라면,쏠전(戰) | 16강 Happy Cpt Jack(룰루) vs 지아소(우르곳) 2세트,오버워치 꼭 봐야할 메이의 미친 각궁 위치ㅋㅋㅋㅋㅋㅋ,많고 많은~ 원딜중에~ 테디 제일 잘나찌 (진에어 vs SKT 하이라이트/19.03.28)[2019 LCK SPRING],, 노오븐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
실제 뉴욕 분위기,,칠면조다리,쏠전(戰) | 16강 jisung(피오라) vs 나라카일(제이스) 2세트,빠대에서 만난 역대급 컨셉충 피아노빌런ㅋㅋㅋㅋㅋㅋㅋ,전지적 프로시점 ep.5 (19.03.28) [2019 LCK SPRING],, 케이크먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오줌 지리지 마시고 이 표현 사용하세요!,, 미니언즈 찐빵,쏠전(戰) | 16강 BJ삼촌조카(소나) vs BJ코태(카르마) 1세트,흔한 오버워치의 고인물 무빙ㅋㅋㅋㅋㅋㅋㅋ,Tusin,, eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영알남 정체 최초 공개합니다,, 너구보나라 실시간 리얼사운드 먹방 [긍정부스터],쏠전(戰) | 16강 BJ삼촌조카(빅토르) vs BJ코태(케넨) 3세트,중국유학생한테 메이코패스를 보여줬더니 반응ㅋㅋㅋㅋㅋㅋ, Pawn 인터뷰 (아프리카 vs 킹존/19.03.24)[2019 LCK SPRING],,♡구독자 1만명♡ _ Q&A 질문을 해주세요! 감사합니다♡ :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미국,,한국곰탕면 먹방 | 리얼사운드 | 홍사운드의 인생라면 탄생!,쏠전(戰) | 16강 BJ삼촌조카(드레이븐) vs BJ코태(클레드) 2세트,내가 오버워치의 『혼모노』다 (꼭 각오하고 영상보세요..),아프리카 vs 킹존 (Match82 하이라이트/19.03.24)[2019 LCK SPRING],,연어베이글,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 캐나다에서 이건 절대로 하지 마세요 - 경찰에게 여권을 뺏기고 나서... 뒷이야기,,너구보나라 리뷰 | 긍정부스터 | 너구리 까르보나라 맛은 아닌 것 같은데...,쏠전(戰) | 16강 역전의용사라간(신 짜오) vs Wilder(카르마) 1세트,오버워치 신입생 브리기테 메이코패스하기ㅋㅋㅋㅋㅋㅋ,장이요!!! 멍이요!!! (아프리카 vs 킹존 하이라이트/19.03.24)[2019 LCK SPRING],, 연어베이글샌드위치 _ 크림치즈랑 연어가 가득가득 샌드위치를 만들어봤어요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경찰에게 체포 안 당하는 방법 (생존영어),,김연우 - 사랑한다는 흔한 말(Cover by HONG SOUND) 긍정부스터 중에,쏠전(戰) | 16강 역전의용사라간(룰루) vs Wilder(우르곳) 2세트,오버워치 신캐 브리기테가 딜러인 이유ㅋㅋㅋㅋㅋㅋ,끼에에에엑(오브젝트 내Cuzz 다Cuzz) feat.섹도시발 (아프리카 vs 킹존 하이라이트/19.03.24)[2019 LCK SPRING],, 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월요병 치료 영상,,칠면조다리 오븐구이 먹방 | 긍정부스터 | 고기 뜯는 소리 끝판왕!,쏠전(戰) | 16강 cvMax(아트록스) vs 홍문관카페나무(제드) 3세트,오버워치 신캐등장!!근데 딜러인가요 힐러인가요 탱커인가요?(브리기테),위험할 땐 국번 없이 771(끠)인 (아프리카 vs 킹존 하이라이트/19.03.24)[2019 LCK SPRING],, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥 쓰면 무례할 수 있는 표현 you go first,,No Talking ASMR | 까르보불닭볶음면 이팅사운드,쏠전(戰) | 16강 역전의용사라간(갱플랭크) vs Wilder(하이머딩거) 3세트,옵치로배우는 새학기 친구사귀는 방법ㅋㅋㅋㅋㅋㅋㅋ,한화생명 vs 샌드박스 (Match81 하이라이트/19.03.24)[2019 LCK SPRING],,크림치즈 연어베이글 _ 나도의 자세한 레시피 영상,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이거 모르면 미국,,미니언즈 찐빵 리뷰 | 긍정부스터 | 잔인함 주의 ㅠ,쏠전(戰) | 16강 cvMax(빅토르) vs 홍문관카페나무(카르마) 1세트,즐겜의 정석 북미에서 빠대를 해봤습니다ㅋㅋㅋㅋㅋ,Summit,,맥도날드 행운버거와 컬리후라이 _ 행운버거 골드와 칠리를 먹어봤어요! 햄버거 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 캐나다에서 감옥갈 수도 있습니다 (실제상황),,김광석 - 서른즈음에(Cover by HONG SOUND) 긍정부스터 중에,쏠전(戰) | 16강 cvMax(문도 박사) vs 홍문관카페나무(르블랑) 2세트,옵치 세기말 경쟁전을 하면 좋은이유ㅋㅋㅋㅋ, Joker 인터뷰 (한화생명 vs 샌드박스/19.03.24)[2019 LCK SPRING],, eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜디,,막걸리과자 리뷰 | 긍정부스터 | 이건 건강한 ㅇㅇㅇ맛?!,쏠전(戰) | 16강 antangle(탈리야) vs 오롤롤로(케이틀린) 1세트,옵치 조준점없이 게임하면 생기는일ㅋㅋㅋㅋㅋ,'Dove' 그는 매우 미끄럽다 (한화생명 vs 샌드박스 하이라이트/19.03.24)[2019 LCK SPRING],,딸기오믈렛빵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 꼬냑 먹는법 한 방에 정리! (Feat 양주 고를 때 꿀팁),,미분일기 4편 : 찹스테이크와 꼬막을 집에서 처음 요리한 날,쏠전(戰) | 16강 antangle(라이즈) vs 오롤롤로(제드) 2세트,김재원 라인 인성질 검~나잘해ㅋㅋㅋㅋㅋ,밀림의 두려운 포식자 피의 블러드 풀템 내셔 남작 (한화생명 vs 샌드박스 하이라이트/19.03.24) [2019 LCK SPRING],, 르브레드랩 _ 생딸기♡생크림 케이크 오믈렛빵 먹방 Mukbang :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모르면 낭패보는 영국영어 표현,,티라미슈 먹방 | 긍정부스터 | 자러간 아내가 다시 돌아오게 만든 맛 ㅋㅋ,"쏠전(SoloBattle) | EP06. ""16강 생방 2일차""",카톡으로 연락온 모르는사람과 게임한판 했습니다,Lehends,,크리스마스 치킨트리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(19금?) '현자타임(현타)'은 영어로 뭐라고 할까?,,캐롤 - 울면안돼 (Cover by HONG SOUND) 긍정부스터 중에,롤면서 배우자 2017 스프링 시즌 8화 : 대각선의 법칙,메이코패스가 화나면 무서운 이유ㅋㅋㅋㅋㅋㅋ, Chovy 인터뷰 (그리핀 vs 담원/19.03.23)[2019 LCK SPRING],, 노오븐 케이크 _ 허니콤보,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
